Book,SentenceIndex,CircuitTags,InFinalEvidence,MentionsFinalGraphNode,MatchedEdges,Sentence
J&K_Gazatteer_1909,3062,Commodity circuits,no,no,,"China or ping (Panicum miliaceum, 
53, like rice but grown on ‘dry’ land, 


53."
J&K_Gazatteer_1909,3063,Route/place circuits,no,no,,"China and Chinese, trade with, 18, 70, 71, 
relations of Hunza chief with, 113; 
Kilik pass to, 1."
J&K_Gazatteer_1909,3073,Commodity circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> kashmir | baramiila -[governs/Political economy]-> kashmir | kashmir -[connects_to/Route/place circuits]-> indus | kashmir -[connects_to/Route/place circuits]-> jhelum valley route | kashmir -[depends_on/Commodity circuits]-> irrigation,"Cotton, grown all over Kashmir, up to 
the same height as white rice, 54, its 
cultivation, 55."
J&K_Gazatteer_1909,3074,Commodity circuits,no,yes,astor -[depends_on/Commodity circuits]-> irrigation | baltistan -[connects_to/Route/place circuits]-> astor,"Cows, abhorrence of, in Astor and by 
other Dards, their milk not drunk and 
their dung rejected as fuel, 108."
J&K_Gazatteer_1909,3077,Commodity circuits|Route/place circuits,no,yes,astor -[depends_on/Commodity circuits]-> irrigation | baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | baramiila -[governs/Political economy]-> kashmir,"Crops, of Jammu, 41, 43, 443; of Kashmir, 
rice, 44, 50, §I1, grain and other crops, 
51-59, of the floating gardens of Dal 
Lake, 57, 58, vegetables and fruits, 58- 
63; of Ladakh, 99, 100; of Baltistan, 


INDEX 


103, 104; Of Gilgit and Astor, 109."
J&K_Gazatteer_1909,3083,Political economy,no,no,,"Customs and octroi, considerable revenue 
from, 77, 84."
J&K_Gazatteer_1909,3095,Commodity circuits,no,yes,astor -[depends_on/Commodity circuits]-> irrigation | baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> ladakh | kashmir -[trades_with/Commodity circuits]-> ladakh | ladakh -[depends_on/Commodity circuits]-> tibet,"Diseases, malaria in the plains, 41, in the 
rice-fields, 116; eye diseases in Ladakh, 
99; cholera, 119;small-pox in Astor,108."
J&K_Gazatteer_1909,3106,Political economy|Social actors,no,yes,british official -[licenses/Political economy]-> state | kashmir -[taxes/Political economy]-> population | rahbar -[governs/Political economy]-> state | srinagar -[connects_to/Route/place circuits]-> jhelum | srinagar -[connects_to/Route/place circuits]-> leh,"of population literates, and only 1,260 
women, 79; progress since in number 
of pupils (boys and girls) and primary 
schools, 79, 122; middle and high 
schools, 79, 122; scholarships for col- 
leges elsewhere, 79, 80; Arts college 
(State aided) opened (1905) at Srinagar, 
80; expenditure on, 80, 85; the noble 
services of the Church Missionary 
Society at Srinagar, 123; results in 
Srinagar small in quantity, good in 
quality, 123."
J&K_Gazatteer_1909,3111,Political economy,no,yes,british official -[licenses/Political economy]-> state | rahbar -[governs/Political economy]-> state | state -[controls/Political economy]-> medical department of the state | state -[governs/Political economy]-> colleges at lahore | state -[governs/Political economy]-> drainage system of jammu town,"Excise revenue, mainly from manufacture 
and sale of liquors, 77, 84; all distilleries 
save State’s at Gupkar closed (1900', 
62, 77."
J&K_Gazatteer_1909,3117,Commodity circuits|Political economy|Route/place circuits|Social actors,no,yes,indus -[connects_to/Route/place circuits]-> punjab | indus -[connects_to/Route/place circuits]-> shyok | jhelum valley road -[connects_to/Route/place circuits]-> cart-road | kashmir -[connects_to/Route/place circuits]-> indus | kashmir-tibet boundary -[connects_to/Route/place circuits]-> indus,"Famine, due not to drought, but to rain 
and snow when the rice and maize are 
tipe, 72, 73; the enormous loss of life 
during the great famine of 1877-9, 72, 
119, aggravated by the system of col- 
lecting revenue and by the corrupt 
officials, 28, 73 ; measures against recur- 
rence, a new system of collection and 
a cart-road, 71, 73; contributed to the 
ruin of the shawl industry, 119."
J&K_Gazatteer_1909,3120,Political economy,no,yes,british official -[licenses/Political economy]-> state | gilgit -[connects_to/Route/place circuits]-> india | india -[trades_with/Commodity circuits]-> chinese turkistan and tibet | rahbar -[governs/Political economy]-> state | resident -[governs/Political economy]-> government of india,"Finance of State, in charge of a British 
Accountant-General, 74, chief items of 
revenue and expenditure, 74, 75, 84, 
85; the savings cf the State invested in 
securities of Government of India, 75; 
land revenue and settlement, 75-77, 85, 
miscellaneous revenue, 77, cesses, 77; 
the former payment of revenue in kind, 
76 et passim under Agriculture and 
Crops."
J&K_Gazatteer_1909,3125,Commodity circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | baramiila -[governs/Political economy]-> kashmir | kashmir -[connects_to/Route/place circuits]-> indus | kashmir -[connects_to/Route/place circuits]-> jhelum valley route,"Food, of Kashmiris, 17, rice above all, 55, 
vegetables and wild herbs, 59, fish, 19, 
117, fruits, 60; of Ladakhis, beardless 
barley (grim) and anything they can 
get, 99, 100."
J&K_Gazatteer_1909,3127,Commodity circuits|Political economy,no,yes,british official -[licenses/Political economy]-> state | rahbar -[governs/Political economy]-> state | state -[controls/Political economy]-> medical department of the state | state -[governs/Political economy]-> colleges at lahore | state -[governs/Political economy]-> drainage system of jammu town,"Forests, of State, extensive and valuable, 
65; area and elevation of deodar, pines, 
chil, and firs, and other trees, 65, 66; 
the production and export of timber 
and firewood, 67; partial conservation 
since 1891 and large increase in revenue, 
68; no artificial reproduction of trees 
required,67; revenue from, 84; damage 
by goats and graziers, 64, 67."
J&K_Gazatteer_1909,3131,Commodity circuits|Social actors,no,no,,"Fungi, eaten by the people, 17, 

Furriers, employed by sportsmen to cure 
skins, 122, their business curtailed by 
recent law for protection of game, 142, 


G."
J&K_Gazatteer_1909,3135,Commodity circuits|Political economy|Route/place circuits,no,yes,british official -[licenses/Political economy]-> state | dal lake -[supplies/Commodity circuits]-> cultivator | rahbar -[governs/Political economy]-> state | state -[controls/Political economy]-> medical department of the state | state -[governs/Political economy]-> colleges at lahore,"See also 
Fauna, 

Gardens, floating of Dal Lake, their con- 
struction, §7, their crops of fruits and 
vegetables, 58-63; the failure of State 
gardens, 63."
J&K_Gazatteer_1909,3139,Commodity circuits,no,yes,kashmiris -[depends_on/Commodity circuits]-> buffaloes,"Ghi, its large production from buffaloes, 
63, very important export of, 70."
J&K_Gazatteer_1909,3141,Political economy|Route/place circuits,yes,yes,astor -[depends_on/Commodity circuits]-> irrigation | baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baramiila -[governs/Political economy]-> kashmir | british official -[licenses/Political economy]-> state,"Gilgit, head-quarters of scattered district 
of Kashmir State, 105-111; residence 
of British Political Agent, 110, his 
relations with the outlying States, 73, 
111; in the most mountainous part of 
the Himalayas, 106; a fertile, well- 
watered oasis, 8, 9; the geographical 
and military importance of its fort, 106; 
its numerous radiating valleys and roads, 
106, trees, 106, fauna, 106, 107, healthy 
dry climate, 107, Buddhist and Hindu 
remains, 107; history under Muham- 
madan rulers, 107, recent history, 28, 


INDEX 


itg conquest a costly and doubtful 
advantage, 28; the excessive density of 
population, 107; 1ace, religion, customs, 
and castes, 108, 109 ; physical and moral 
characteristics, 109; high, careful culti- 
vation and irrigation, 109; gold-wash- 
ing, 109; trifling trade, 109, roads and 
routes, 109, 110, to Srinagar, 8, 9, from 
Leh to Astor, 11; post and telegraph 
service, 110; administration, 73, 110; 
improved settlement of land revenue, 
110; political relations, 73, 110, 111; 
local levies, 111."
J&K_Gazatteer_1909,3146,Commodity circuits|Route/place circuits,no,no,,"Goats, not numerous in the Valley, but 
large flocks in the mountains, 64."
J&K_Gazatteer_1909,3153,Political economy,no,yes,baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | british official -[licenses/Political economy]-> state | iyazir wazgrat of laddch -[governs/Political economy]-> baltistan,"Grapes, once famous, no longer so, owing 
to official greed, 61 ; now cultivated in 
the State vineyard, 61; the introduction 
of the wine grape by Ranbir Singh, 61, 
62, revenue from, 62; in Baltistan, 104."
J&K_Gazatteer_1909,3161,Commodity circuits,no,no,,"Herbs, eaten as vegetables, 49."
J&K_Gazatteer_1909,3172,Political economy,no,no,,"Hops, introduced by Ranbir Singh, 62, the 
revenue from, 62."
J&K_Gazatteer_1909,3181,Route/place circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | baramiila -[governs/Political economy]-> kashmir | gilgit -[connects_to/Route/place circuits]-> india | gilgit -[connects_to/Route/place circuits]-> rocky mountains,"Indus, the (Greek, Svvthos; Latin, S¢dis; 


LNDEX 


Sanskrit, Szvd/u), the great river of 
North-Western India, 86-90; its rise in 
Tibet (17,000 feet), 86, enters Kashmir 
(13,800 feet), skirts Leh (10,500 fect), 
86, is crossed by the great trade route 
over the Karakoram pass into Central 
Asia, 86, bursts through the Himalayas 
by the gorge of Skardo, 86, 87, turns 
acutely southwards (4,000 feet) and 
enters Kohistan, 86; its course through 
the Frontier Province and the Punjab, 
87-89, above Mithankot (258 feet) 
receives the Panjnad (‘the five streams’), 
88, its further course of 490 miles, 
through Sind, to the sea, 88, 86, its 
width, depth, fall, velocity, and volume 
at different places and seasons, 86-89, 
its colour and temperature, 89, its delta 
like the Nile, unlike the Ganges, 89, go; 
its floods, 87-89, bridges, 88, 89, scenery, 
87-89; tributaries, 86-88 ; the damage 
wrought by its floods in Ladakh, gs, in 
Gilgit, 106."
J&K_Gazatteer_1909,3184,Commodity circuits,no,yes,astor -[depends_on/Commodity circuits]-> irrigation | baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | baramiila -[governs/Political economy]-> kashmir,"Irrigation, its difficulties and previous 
neglect in the 4andz of Jammu, 42, 43 ; 
its absolute necessity for the rice of 
Kashmir, 46; its plentiful source in the 
mountain streams, methods by weirs 
and channels, and organization under 
mirabs, 46, 47; the disadvantages of 
spring water, 47, the Jhelum hitherto 
not utilized, 47; irrigation of rice crops, 
48, 49; necessary in Ladakh and Balti- 
stan, 99, 103, in Astor, Io9."
J&K_Gazatteer_1909,3189,Political economy|Route/place circuits,no,yes,srinagar -[connects_to/Route/place circuits]-> jhelum | srinagar -[connects_to/Route/place circuits]-> leh,"Jahangir, Mughal emperor (1605-27), his 
attachment tothe Valley, 25, his pleasure 
gardens and the revenue therefrom, 25, 
94; his doctor and son-in-law Shadi 
Khan, 33; his wife Nir Jahan’s stone 
mosque at Srinagar, 118."
J&K_Gazatteer_1909,3190,Political economy,no,yes,gilgit -[connects_to/Route/place circuits]-> india | gilgit -[connects_to/Route/place circuits]-> rocky mountains | gilgit -[governs/Political economy]-> postal services | gilgit -[governs/Political economy]-> scattered district of kashmir state | i<amri -[connects_to/Route/place circuits]-> gilgit,"Jails, 79, central at Jammu, 115, and 
Srinagar, 79, overcrowded as a result 
of greater activity of police, 74, 79; 
expenditure on, 79, 85; jail industries, 


g, revenue fiom, 84; no jail in Gilgit, 
110."
J&K_Gazatteer_1909,3194,Political economy|Route/place circuits,no,yes,gilgit -[connects_to/Route/place circuits]-> india | gilgit -[connects_to/Route/place circuits]-> rocky mountains | gilgit -[governs/Political economy]-> postal services | gilgit -[governs/Political economy]-> scattered district of kashmir state | i<amri -[connects_to/Route/place circuits]-> gilgit,"Jammu Town, capital of the province, 
with a population of 36,130, 114, route 
from, to Gilgit, 3, 4, 7, 8; railway to 
Sialkot, 114; winter head-quarters of the 
Maharaja, 114; its striking appearance 
as the ‘city of temples’ at a distance, 
114, the conspicuous but commonplace 
temple of Raghunathji, 114, its palaces 
and public buildings, 115 ; water-works, 
sanitary improvements, and improved 
communications, 114, 115, their failure 
to restore former prosperity, 114."
J&K_Gazatteer_1909,3195,Political economy|Route/place circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> kashmir | baramiila -[governs/Political economy]-> kashmir | great glaciers -[connects_to/Route/place circuits]-> river | kashmir -[connects_to/Route/place circuits]-> indus | kashmir -[connects_to/Route/place circuits]-> jhelum valley route,"Jhelum, the (Sanskrit, Vi/asta; Greek, 
Hydaspes; Kashmiri, Veth), the great 
river and waterway of Kashmir, 4, 90- 

' g2; its source (6,000 feet) at Vernag, 4, 
go, navigable after 15 miles for 102 
miles through Wular Lake to Baramiila 
(5,000 feet), go; its chief tributaries in 
Kashmir, 90, 91; its gorge and rapids 
along the British boundary to Dangalli, 
where it again becomes navigable, 
gl, the bridge at Kohala connecting 
Kashmir with Rawalpindi District, 91, 
enters the plain near Jhelum, 91, joins 
the Chenab at Trimmu after a course of 
450 miles, 91; its tributaries, go, gI ; 

- bridges above and below Baramiila, go, 
gl; the Chaj and Sind Sagar Doabs, 
91; principal towns, 91; the place of 
Alexander’s crossing and of the battle 
of Chilianwala, 91, 92; its picturesque 
surroundings and bridges in Srinagar, 7."
J&K_Gazatteer_1909,3203,Commodity circuits,no,yes,kashmir -[governs/Political economy]-> water,"Kangui or shol (Selaria ttalica), £3, a use- 
ful plant, often sown on rice land when 
snow-water threatens to be scarce, §2."
J&K_Gazatteer_1909,3209,Political economy|Route/place circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> kashmir | baramiila -[governs/Political economy]-> kashmir | jammu -[connects_to/Route/place circuits]-> cart-road to the mandi | jammu -[connects_to/Route/place circuits]-> kohala-srinagar cart-road | kashmir -[connects_to/Route/place circuits]-> indus,"Kashmir and Jammu, differing in race, 
language, religion, and physical charac- 
teristics, united under one rule, IJ, 12, 
25-28, 

Kashmir Valley, the (6,000 feet), its sur- 
rounding hills and scenery, 4-6, 13, 14 ; 
once a lake, 6, 17, in legend, aI, 22."
J&K_Gazatteer_1909,3210,Commodity circuits|Political economy|Social actors,no,yes,baltistan -[connects_to/Route/place circuits]-> kashmir | baramiila -[governs/Political economy]-> kashmir | indus -[connects_to/Route/place circuits]-> punjab | indus -[connects_to/Route/place circuits]-> shyok | kashmir -[connects_to/Route/place circuits]-> indus,"Kashmiri, the people, unchanged through 
all political and religious changes, 35, 
36; self-centred, conceited, clever, con- 
servative, 35; inert and _ helpless, 
118; extremely prolific, 119; apathetic 
Musalmans, Hindus at heart, 35; sor- 
cery and witchcraft rampant now as of 
old, 36, the chronic gloom of the Kash- 
miri peasant, 38, 40, 41; the failure to 
introduce improvements among, 54; 
a rice-eating people, who despise and 
neglect wheat and barley, 55."
J&K_Gazatteer_1909,3217,Political economy|Social actors,no,yes,baltistan -[connects_to/Route/place circuits]-> kashmir | baramiila -[governs/Political economy]-> kashmir | british official -[licenses/Political economy]-> state | jammu -[connects_to/Route/place circuits]-> cart-road to the mandi | jammu -[connects_to/Route/place circuits]-> kohala-srinagar cart-road,"Khattris, of Jammu, their number, 32, 


I32 


keen and clever officials and financiers 
of the State, 33, of Kashmir, 40."
J&K_Gazatteer_1909,3218,Commodity circuits,no,no,,"Ahushdba, or rice weeding, 49."
J&K_Gazatteer_1909,3222,Commodity circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> ladakh | kashmir -[trades_with/Commodity circuits]-> ladakh | ladakh -[depends_on/Commodity circuits]-> tibet | ladakh -[governs/Political economy]-> reis system | tibet -[trades_with/Commodity circuits]-> ladakh,"F., his 1 here Three Empires 
meet quoted on the huge fauna and 
diminutive men and domesticated 
animals of Ladakh, 96, on the climate, 


6."
J&K_Gazatteer_1909,3227,Commodity circuits|Political economy|Route/place circuits|Social actors,no,yes,astor -[depends_on/Commodity circuits]-> irrigation | baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | baramiila -[governs/Political economy]-> kashmir,"Labour, forced, its former prevalence, 8, 
41, 48, 58, 64, 69, 71, 103; dispensed 
with by Akbar, 25; cess in place of, 71; 
the vezs system, 100, 

Ladakh or Ladag, 95-101; route from 
Kohala to Leh, 9-11, from Leh to Astor, 
11; the most westerly province of Tibet, 
now a division of Kashmir State, 95; 
its high elevation (9,000 to 14,000 feet), 
sparse cultivation, scanty population, 
95; lack of timber and fuel, 95, y7, 100; 
fauna gigantic, man and domesticated 
animals diminutive, 95, 96, the absence 
of birds, 96; climate dry and healthy, 
with great extremes of heat and cold, 
96; its intimate relations, historical, 
religious, and commercial, with Tibet, 
96, 97; population Buddhist, with 
Mongolian features, 97, strong, good- 
tempered, and honest, 97; five main 
castes or rzks,g7; the Ladakhis proper, 
agriculturists, and Champas, nomad 
shepherds, 97, 98 ; polyandry, its rules 
and customs and effect on women, 98, 
the ground of their modest prosperity, 
98; the universal institution of monas- 
teries (gompa) in connexion with Lhasa, 
98,99; agricuiture, 99, 100; trade with 
Central Asia, supervised and assisted by 
the Administrator and a British officer, 
100, 101; administration by a Wazir 
Wazarat, with light duties, 100; recent 
readjustment of the oppressive land 
revenue by a British official lent to the 
State, Ior."
J&K_Gazatteer_1909,3233,Political economy,no,no,,Land revenue settlement.
J&K_Gazatteer_1909,3239,Commodity circuits,no,no,,"Leather, large trade in, 122; its mann- 
facture by the Batals, 38."
J&K_Gazatteer_1909,3240,Political economy|Route/place circuits,no,yes,astor -[depends_on/Commodity circuits]-> irrigation | baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> ladakh | gilgit -[connects_to/Route/place circuits]-> india | india -[trades_with/Commodity circuits]-> chinese turkistan and tibet,"Leh (population, 2,709), the only place of 
importance in Ladakh, 97, capital of 
Western Tibet and Western Buddhism, 
11, the trade terminus of caravans from 
Central Asia and India, 11; its mud 
fort and garrison, too; its half-castes or 
Arguns, with good qualities, 98; the 
route from Kohala to Leh, 9-11, from 
Leh to Astor, 11; the long, hard road 
from Leh to Yarkand, 11, 15, 71, 86, 
100, See also Karakoram and Passes."
J&K_Gazatteer_1909,3250,Commodity circuits,no,no,,"Maize, next in importance to rice, 51, the 
preparation of the land for, 48, re- 
claimed swamp the best soil, 51, rarely 
irrigated, 52, its cultivation, 51, 52."
J&K_Gazatteer_1909,3251,Commodity circuits,no,no,,"Malaria, rampant in plains and lower hills 
en, 41, 44, in rice-fields of Pinch, 
116."
J&K_Gazatteer_1909,3252,Commodity circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | baramiila -[governs/Political economy]-> kashmir | gilgit -[connects_to/Route/place circuits]-> india,"Manures, 45, 46, cattle-dung in Kashmir, 
unlike India, used mostly for manure 
and not for fuel, 45; dung manure, its 
different values and uses, 45, night-soil 
for gardens, 45, 46, turf clods from water- 
courses most efficient manure for rice, 
45; use of, in Baltistan as roofing, 104."
J&K_Gazatteer_1909,3256,Political economy|Social actors,no,yes,dal lake -[supplies/Commodity circuits]-> cultivator | village -[supplies/Commodity circuits]-> labour,"Material condition of the people : obstacles 
to prosperity in the past, maladminis- 
tration and the absence of roads, 43, 59, 
61, 75, 76, 102, 103, 105, forced labour, 
48 e¢ passim, the payment of revenue 
in kind and the exactions of officials, 61, 
76, subordination of the interests of the 
cultivators to the comfort of the city, 
23, 118; recent increase in prosperity, 
due to the land revenue settlement, 69."
J&K_Gazatteer_1909,3264,Commodity circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | baramiila -[governs/Political economy]-> kashmir | gilgit -[connects_to/Route/place circuits]-> india,"Mines and minerals, 68, none valuable 
known or confessed to by Kashmiris, 
68; sapphires in Padar, 3, 68; recent 
discovery in Udhampur of vast fields of 
workable coal, 68; good iron, lime- 
stone, gypsum, and also gold at Gal- 
marg, 68; further exploration needed, 
68; in Ladakh, 100; in Baltistan and 
Gilgit principally gold-washing, 104, 
105, 109."
J&K_Gazatteer_1909,3266,Political economy,no,yes,british official -[licenses/Political economy]-> state | jammu -[connects_to/Route/place circuits]-> cart-road to the mandi | jammu -[connects_to/Route/place circuits]-> kohala-srinagar cart-road | kashmir -[governs/Political economy]-> water | rahbar -[governs/Political economy]-> state,"Mirpur, town in Jammu, 115, 116, dirty 
and insanitary, but with good water- 
supply, 115, 116; its brisk trade, 116; 
several picturesque temples, 115; its 
State school and dispensary, 116."
J&K_Gazatteer_1909,3280,Commodity circuits,no,no,,"Musk deer, 18."
J&K_Gazatteer_1909,3290,Commodity circuits,no,no,,"5 


Oil, production and pressing of, 53, 54."
J&K_Gazatteer_1909,3291,Commodity circuits,no,no,,"Oilseeds, 53, 54, used with different values 
for lighting and cooking, 53, 54, rape, 
53, linseed, 53, 54, sesamum, 54; the 
sources of oil and the method of its pro- 
duction, 54; oil-cake, 54."
J&K_Gazatteer_1909,3296,Route/place circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> kashmir | baramiila -[governs/Political economy]-> kashmir | kashmir -[connects_to/Route/place circuits]-> indus | kashmir -[connects_to/Route/place circuits]-> jhelum valley route | kashmir -[depends_on/Commodity circuits]-> irrigation,"Panjal range, the, of the middle mountains, 
from the outer hills to the Kashmir 
Valley, 12, 13, its temperate vegetation, 
13, crossed by old imperial road of 
Mughals, still a trade route, 4, 69, 71; 
its mountain tarn, Konsanag, 5, geo- 
logical system, 16."
J&K_Gazatteer_1909,3302,Route/place circuits,no,yes,astor -[depends_on/Commodity circuits]-> irrigation | baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baramiila -[governs/Political economy]-> kashmir | fotu la -[connects_to/Route/place circuits]-> zoji la,"Passes, Kilik or Mintaka, of the Hindu 
Kush to the Pamirs and Chinese terri- 
tory, 1; Bara Lacha, from Kashmir to 
Spiti, 15, the source of the Chenab, 92; 
Karakoram (18,317 feet), between Leh 
and Yarkand, 2, 11, 86; Laru Lari 
(8,2co feet), between Jammu and the 
Chenab valley, 3; Banihal (9,230 feet), 
between Chenab and Kashmir valleys, 
an old trade route, from Srinagar to 
Islamabad and Jammu, 3,4, 69, 71; 
Pir Panjal (11,400 feet), old imperial 
route to Punjab, 4, always a trade 
route, 69, 71; Raj Diangan (11,800 feet), 
between Srinagar and Gilgit, a trade 
road, 8, 71, 109; Burzil (13,500 feet), 
over Nanga Parbat central chain, a trade 
road, 8,15, 71; Kamri (13,000 feet) to 
Gilgit, a trade road, 71, post and tele- 
graph route, 110; Haji (8,500 feet), 
between Kohala and Baramila, 9; 
Namika La (13,000 feet), 10, Fotu La 
(13,400 feet), 10, Zoji La (11,300 feet), 
over the Nanga Parbat chain, a trade 
route, 10, 13, 15, 71, Sonamarg 
(8,650 feet), out of the Sind valley, 
all four on the route between Srinagar 
and Leh, 10; Khardung La, between 
Leh and Yarkand, 11; Sasser La, be- 


tween Leh and Yarkand, 11; Babu- 
sar, to Gilgit, 110; Chorbat (16,700 
feet), between Leh and Astor, 11; 
Banak, between Leh and Astor, 11."
J&K_Gazatteer_1909,3304,Commodity circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | gilgit -[connects_to/Route/place circuits]-> india | gilgit -[connects_to/Route/place circuits]-> rocky mountains,"Patti, or woollen cloth, woven in Kash- 
mir, 69; in Ladakh, 100; in Baltistan, 
105; in Gilgit for home use, 109."
J&K_Gazatteer_1909,3310,Route/place circuits,no,no,,"Pine and chil (Pinus longifolia), forests 
of, elevation, area, quality, and districts 
of, 65,66; some overfelled, others too 
far from a market, 66; their natural 
reproduction, 67."
J&K_Gazatteer_1909,3311,Commodity circuits,no,no,,"Ploughing, careful for rice, careless for 
other grains, 48-59."
J&K_Gazatteer_1909,3319,Commodity circuits,no,no,,"Ponies, small and wiry, 64, great room 
for rational breeding, 64; mules, 64, of 
Zaskar famous, I0o."
J&K_Gazatteer_1909,3326,Political economy,no,yes,british official -[licenses/Political economy]-> state | rahbar -[governs/Political economy]-> state | state -[controls/Political economy]-> medical department of the state | state -[governs/Political economy]-> colleges at lahore | state -[governs/Political economy]-> drainage system of jammu town,"Public works, 77, 78, under a State 
Engineer, lent by British Government, 
78; the large outlay necessary for roads, 
public buildings, and to repair the 
damage done by floods and earthquakes, 
77, 78, 85; revenue from, 84."
J&K_Gazatteer_1909,3328,Commodity circuits|Political economy|Route/place circuits,no,yes,jhelum valley road -[connects_to/Route/place circuits]-> cart-road | kashmir -[governs/Political economy]-> water,"Pinch (ancient Pamotsa), principal place 
of Pinch yagir, 116; the Raja’s fort, 
156; plentiful water and irigated rice- 
fields, the cause of malaria, 116 ; flourish- 
ing trade, but no cart-road, 116; pro- 
jected road to Rawalpindi, 116; other 
important tracks, g, 116."
J&K_Gazatteer_1909,3333,Political economy|Route/place circuits,no,yes,british official -[licenses/Political economy]-> state | great glaciers -[connects_to/Route/place circuits]-> river | jammu -[connects_to/Route/place circuits]-> cart-road to the mandi | jammu -[connects_to/Route/place circuits]-> kohala-srinagar cart-road | rahbar -[governs/Political economy]-> state,"Railway, 16 miles of State, to Jammu 
town, 72, 114, a continuation of branch 
line from Wazirabad to Sialkot, 72; 
proposed up the Valley, to be worked 
by electricity generated from the river, 


72, 78, 114."
J&K_Gazatteer_1909,3343,Political economy|Social actors,no,yes,gilgit -[connects_to/Route/place circuits]-> india | gilgit -[connects_to/Route/place circuits]-> rocky mountains | gilgit -[governs/Political economy]-> postal services | gilgit -[governs/Political economy]-> scattered district of kashmir state | gulab singh -[controls/Political economy]-> dogra country,"Ranbir Singh, son and successor (1857-85) 
of Gulab Singh, 28 ; loyalty during the 
Mutiny, 28; retook (1860) Gilgit, 28 ; 
a model but tolerant Hindu, 28; his 
lack of strength and control, 28, shown 
in the corrupt dealings of his officials 
with the dreadful famine of 1877-9, 28, 
73; introduced wine grape and hops, 
61,62; unsuccessfully organized (1869) 
sericulture, 64."
J&K_Gazatteer_1909,3349,Political economy,no,yes,baltistan -[connects_to/Route/place circuits]-> ladakh | gilgit -[connects_to/Route/place circuits]-> india | india -[trades_with/Commodity circuits]-> chinese turkistan and tibet | kashmir -[trades_with/Commodity circuits]-> central asia | kashmir -[trades_with/Commodity circuits]-> ladakh,"Registration of deeds, as in British India, 
74: 

eis, system in Ladakh of making villages 
responsible for facilitating travel and 
trade to Central Asia, 100."
J&K_Gazatteer_1909,3353,Political economy,no,yes,british official -[licenses/Political economy]-> state | rahbar -[governs/Political economy]-> state | state -[controls/Political economy]-> medical department of the state | state -[governs/Political economy]-> colleges at lahore | state -[governs/Political economy]-> drainage system of jammu town,"Revenue of State, table of principal sources, 
84."
J&K_Gazatteer_1909,3355,Commodity circuits,no,yes,gilgit -[connects_to/Route/place circuits]-> india | india -[trades_with/Commodity circuits]-> chinese turkistan and tibet,"Rice, the staple grain and most important 
crop, 44, §5; details of its cultivation, 
48-51, the red and white rices, 51, the 
conditions of a good harvest, 51; its 
straw, less flinty and more succulent 
than in India, the most popular fodder, 
55; malaria of rice-fields, 116."
J&K_Gazatteer_1909,3358,Political economy|Route/place circuits,no,yes,astor -[depends_on/Commodity circuits]-> irrigation | baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | british official -[licenses/Political economy]-> state,"Roads, the new road from Srinagar to 
Gilgit, 228 miles, 8; the roads from 
Kohala to Leh, 9-11; the route from 
Leb to Astor, 11; the three old trade 
routes, 69; the principal roads of the 
State, 71; their recent improyement by 
a cess instead of by forced labour, 71 ; 
the cart-road from Srinagar to Abbott- 
abad and Murree, 71, a protection 
against famine, 73; the great cost of, 
77,78; much wanted in Baltistan, 105 ; 
of Gilgit, 109, 110."
